file	year	Borough	Condition of Building (Observation)	Condo/Coop Status	Household Weight	Monthly Contract Rent	New Control Status Recode	Number of Bedrooms	Number of Rooms	Number of Units in Building	Program Status Input	Sequence Number (Household)	Sub-borough Area	Tenure (1)	Tenure (2)
lng08_occ08_web.dat	2008	Queens	Sound	No	014456558	Not applicable (occupied rent free or owner occupied)	Owner occupied conventional	3 bedrooms	6 rooms	1 unit without business	Not applicable	071222	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	019032243	Not applicable (occupied rent free or owner occupied)	Owner occupied conventional	3 bedrooms	7 rooms	1 unit without business	Not applicable	099743	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	020114808	Not applicable (occupied rent free or owner occupied)	Owner occupied conventional	3 bedrooms	6 rooms	1 unit without business	Not applicable	071164	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	019690550	01100	Other rental	2 bedrooms	4 rooms	2 units without business	Not applicable	019261	10	Not applicable (renter occupied)	Pay cash rent
lng08_occ08_web.dat	2008	Queens	Sound	Yes, a cooperative	021360289	Not applicable (occupied rent free or owner occupied)	Owner occupied private cooperative	3 bedrooms	5 rooms	1 unit without business	Not applicable	009460	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	019032243	Not applicable (occupied rent free or owner occupied)	Owner occupied conventional	3 bedrooms	5 rooms	1 unit without business	Not applicable	050614	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	020725924	Not applicable (occupied rent free or owner occupied)	Owner occupied conventional	4 bedrooms	8 rooms or more	1 unit without business	Not applicable	097861	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	014671869	Not applicable (occupied rent free or owner occupied)	Owner occupied conventional	3 bedrooms	7 rooms	1 unit without business	Not applicable	073099	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	023557519	Not applicable (occupied rent free or owner occupied)	Owner occupied conventional	2 bedrooms	5 rooms	1 unit without business	Not applicable	072764	10	Owned or being bought	Not applicable (owner occupied)
lng08_occ08_web.dat	2008	Queens	Sound	No	020362718	00900	Other rental	1 bedrooms	2 rooms	2 units without business	Not applicable	037148	10	Not applicable (renter occupied)	Pay cash rent
