file	year	Borough	Condition of Building (Observation)	Condo/Coop Status	Monthly Contract Rent	Most Recent Place Householder Lived For 6 Months or More	New Control Status Recode	Number of Bedrooms	Number of Rooms	Number of Units in Building	Program Status Input	Sequence Number (Household)	Sub-borough Area	Tenure (1)	Tenure (2)	Year Householder Moved into Unit Recode
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Not reported	Owner occupied condo	1 bedrooms	3 rooms	20 to 49 units	  	868165	03	Owned or being bought	Not applicable (owner occupied)	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Condo	07999	Manhattan	Other rental	2 bedrooms	4 rooms	20 to 49 units	  	135309	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Europe	Owner occupied condo	2 bedrooms	4 rooms	20 to 49 units	  	709492	03	Owned or being bought	Not applicable (owner occupied)	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Not reported	Owner occupied condo	1 bedrooms	2 rooms	20 to 49 units	  	302160	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Not reported	Owner occupied condo	1 bedrooms	2 rooms	20 to 49 units	  	958076	03	Owned or being bought	Not applicable (owner occupied)	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	Condo	02495	Manhattan	Stabilized post 1947	2 bedrooms	3 rooms	20 to 49 units	  	515603	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Condo	Not applicable (occupied rent free or owner occupied)	Manhattan	Owner occupied condo	1 bedrooms	2 rooms	20 to 49 units	  	275938	03	Owned or being bought	Not applicable (owner occupied)	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	00850	Queens	Stabilized pre 1947	2 bedrooms	4 rooms	50 to 99 units	  	730682	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00750	Manhattan	Stabilized pre 1947	1 bedrooms	3 rooms	100 units or more	  	283814	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03000	Always lived in this unit	Other rental	1 bedrooms	3 rooms	100 units or more	  	442619	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02000	Manhattan	Stabilized pre 1947	1 bedrooms	2 rooms	100 units or more	  	584343	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Dilapidated	No	01323	Manhattan	Stabilized pre 1947	No bedroom	1 rooms	20 to 49 units	  	607293	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03100	Other unit in same building	Other rental	1 bedrooms	4 rooms	3 units	  	268438	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02950	Manhattan	Other rental	1 bedrooms	3 rooms	3 units	  	579761	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02200	Queens	HUD regulated	1 bedrooms	3 rooms	100 units or more	  	363880	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01400	Manhattan	HUD regulated	1 bedrooms	2 rooms	100 units or more	  	221513	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01020	Manhattan	HUD regulated	1 bedrooms	2 rooms	100 units or more	  	377974	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00170	Manhattan	HUD regulated	1 bedrooms	2 rooms	50 to 99 units	  	527751	03	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02300	Other state	Other rental	1 bedrooms	2 rooms	20 to 49 units	  	033563	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01616	Other unit in same building	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	033814	03	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01867	Other state	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	280661	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03000	Not reported	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	  	482376	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02000	Brooklyn	Stabilized post 1947	No bedroom	1 rooms	100 units or more	  	912468	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03200	Not reported	Stabilized post 1947	No bedroom	1 rooms	100 units or more	  	407395	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	04300	Not reported	Stabilized post 1947	1 bedrooms	3 rooms	100 units or more	  	540613	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03600	Manhattan	Other rental	1 bedrooms	3 rooms	100 units or more	  	098174	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03600	Manhattan	Other rental	1 bedrooms	3 rooms	100 units or more	  	342597	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Condo	03000	Brooklyn	Stabilized post 1947	1 bedrooms	3 rooms	100 units or more	  	456348	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02060	Manhattan	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	  	062296	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01000	Not reported	Stabilized post 1947	1 bedrooms	4 rooms	100 units or more	  	260213	03	N/A (renter)	Pay cash rent	1980-1984
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	No	02288	Other state	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	  	961548	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01300	Not reported	Stabilized post 1947	No bedroom	1 rooms	100 units or more	  	407727	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00710	Central America, South America 15=Canada	Stabilized pre 1947	2 bedrooms	4 rooms	10 to 12 units	  	985457	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02600	Manhattan	Other rental	1 bedrooms	2 rooms	10 to 12 units	  	446724	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00357	Manhattan	Controlled	3 bedrooms	4 rooms	10 to 12 units	  	226691	03	N/A (renter)	Pay cash rent	1969 or earlier
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02500	Manhattan	Other rental	No bedroom	1 rooms	50 to 99 units	  	108003	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02925	Other state	Other rental	1 bedrooms	2 rooms	50 to 99 units	  	240992	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01220	Manhattan	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	770237	03	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	02850	Manhattan	Other rental	1 bedrooms	2 rooms	50 to 99 units	  	124490	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Manhattan	Owner occupied private cooperative	2 bedrooms	4 rooms	100 units or more	  	060022	03	Owned or being bought	Not applicable (owner occupied)	1995-1999
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Coop	Not applicable (occupied rent free or owner occupied)	Manhattan	Owner occupied private cooperative	1 bedrooms	3 rooms	100 units or more	  	309844	03	Owned or being bought	Not applicable (owner occupied)	1995-1999
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Coop	01900	Other unit in same building	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	  	452863	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02650	Manhattan	Other rental	2 bedrooms	4 rooms	13 to 19 units	  	851099	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03450	Other state	Other rental	2 bedrooms	3 rooms	13 to 19 units	  	857071	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02800	Other unit in same building	Other rental	1 bedrooms	2 rooms	6 to 9 units	  	969840	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02570	Not reported	Other rental	1 bedrooms	3 rooms	6 to 9 units	  	571135	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00632	Manhattan	Public housing	3 bedrooms	5 rooms	100 units or more	  	789673	03	N/A (renter)	Pay cash rent	1995-1999
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00505	Manhattan	Public housing	3 bedrooms	5 rooms	100 units or more	  	194743	03	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00237	Manhattan	Public housing	1 bedrooms	3 rooms	20 to 49 units	  	728109	03	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02200	Not reported	Other rental	1 bedrooms	3 rooms	100 units or more	  	990961	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00750	Not reported	Stabilized pre 1947	4 bedrooms	6 rooms	100 units or more	  	650620	03	N/A (renter)	Pay cash rent	1969 or earlier
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02800	Manhattan	Other rental	1 bedrooms	2 rooms	100 units or more	  	730858	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01775	NY, NJ, Connecticut	Stabilized pre 1947	1 bedrooms	2 rooms	6 to 9 units	  	586511	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01200	NY, NJ, Connecticut	Stabilized pre 1947	No bedroom	1 rooms	6 to 9 units	  	834652	03	N/A (renter)	Pay cash rent	1985-1989
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01800	Not reported	Stabilized pre 1947	No bedroom	1 rooms	6 to 9 units	  	144986	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01500	Europe	Stabilized pre 1947	No bedroom	2 rooms	6 to 9 units	  	736087	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	01900	Manhattan	Stabilized pre 1947	No bedroom	2 rooms	50 to 99 units	  	392855	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02001	NY, NJ, Connecticut	Stabilized pre 1947	No bedroom	1 rooms	100 units or more	  	101044	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00232	Manhattan	Stabilized pre 1947	No bedroom	1 rooms	100 units or more	  	475666	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	No	02000	Not reported	Other rental	1 bedrooms	3 rooms	100 units or more	  	458809	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01494	Manhattan	Public housing	3 bedrooms	5 rooms	100 units or more	  	002694	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01494	Manhattan	Public housing	3 bedrooms	5 rooms	100 units or more	  	654551	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00215	NY, NJ, Connecticut	Public housing	1 bedrooms	3 rooms	100 units or more	  	757426	03	N/A (renter)	Pay cash rent	1990-1994
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00204	Brooklyn	Public housing	2 bedrooms	3 rooms	100 units or more	  	437668	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03800	Not reported	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	  	671168	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	01300	Manhattan	Stabilized post 1947	2 bedrooms	3 rooms	100 units or more	  	691493	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	00920	Manhattan	Other rental	No bedroom	1 rooms	100 units or more	  	206505	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02300	Manhattan	Stabilized post 1947	No bedroom	1 rooms	100 units or more	  	351155	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	04350	Brooklyn	Stabilized post 1947	2 bedrooms	3 rooms	50 to 99 units	  	332857	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00996	Manhattan	Stabilized post 1947	1 bedrooms	2 rooms	50 to 99 units	  	488729	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00976	Manhattan	Stabilized post 1947	1 bedrooms	2 rooms	20 to 49 units	  	069064	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00976	Manhattan	Other rental	1 bedrooms	2 rooms	50 to 99 units	  	959586	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00772	Brooklyn	Stabilized post 1947	1 bedrooms	3 rooms	100 units or more	  	979161	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	04500	Not reported	Stabilized post 1947	1 bedrooms	3 rooms	100 units or more	  	681681	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00806	Manhattan	Stabilized post 1947	1 bedrooms	3 rooms	100 units or more	  	684756	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	Unknown	00800	Manhattan	Mitchell Lama rental	1 bedrooms	3 rooms	100 units or more	  	818664	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00800	Manhattan	Mitchell Lama rental	1 bedrooms	3 rooms	100 units or more	  	722362	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01227	Manhattan	Mitchell Lama rental	2 bedrooms	4 rooms	100 units or more	  	842459	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00250	Manhattan	Stabilized pre 1947	1 bedrooms	3 rooms	50 to 99 units	  	104694	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00806	Queens	Stabilized pre 1947	1 bedrooms	2 rooms	20 to 49 units	  	356388	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	04274	Manhattan	Stabilized pre 1947	2 bedrooms	4 rooms	20 to 49 units	  	539083	03	N/A (renter)	Pay cash rent	1980-1984
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03425	Manhattan	Stabilized pre 1947	1 bedrooms	2 rooms	100 units or more	  	717803	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	00748	Bronx	Stabilized pre 1947	1 bedrooms	3 rooms	100 units or more	  	075185	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02429	Manhattan	Other rental	No bedroom	1 rooms	100 units or more	  	782146	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03300	Not reported	Other rental	1 bedrooms	3 rooms	100 units or more	  	974021	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03300	Not reported	Other rental	1 bedrooms	3 rooms	100 units or more	  	031494	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	00800	Manhattan	Stabilized post 1947	1 bedrooms	3 rooms	100 units or more	  	120861	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03250	Manhattan	Other rental	1 bedrooms	3 rooms	100 units or more	  	973059	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	Not applicable (occupied rent free or owner occupied)	Brooklyn	Other rental	1 bedrooms	3 rooms	100 units or more	  	698836	03	N/A (renter)	Occupy rent free	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02050	Manhattan	Other rental	No bedroom	1 rooms	100 units or more	  	060188	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	03000	Other unit in same building	Other rental	2 bedrooms	4 rooms	100 units or more	  	422327	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Deteriorating	No	00759	Brooklyn	Stabilized pre 1947	No bedroom	1 rooms	100 units or more	  	886736	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Deteriorating	No	00759	Queens	Stabilized pre 1947	No bedroom	1 rooms	100 units or more	  	671219	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Deteriorating	No	01220	Manhattan	Stabilized pre 1947	No bedroom	1 rooms	100 units or more	  	870387	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Deteriorating	No	00744	Manhattan	Stabilized pre 1947	No bedroom	1 rooms	100 units or more	  	930499	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02250	Not reported	Stabilized pre 1947	2 bedrooms	5 rooms	13 to 19 units	  	653990	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	02200	NY, NJ, Connecticut	Stabilized pre 1947	No bedroom	1 rooms	13 to 19 units	  	123673	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01950	Not reported	Stabilized pre 1947	1 bedrooms	3 rooms	20 to 49 units	  	786266	03	N/A (renter)	Pay cash rent	1980-1984
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01000	Central America, South America 15=Canada	Stabilized pre 1947	No bedroom	1 rooms	13 to 19 units	  	677496	03	N/A (renter)	Pay cash rent	2003-2005
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	No	00204	Not reported	Public housing	3 bedrooms	5 rooms	100 units or more	  	534090	03	N/A (renter)	Pay cash rent	2006-2008
uf_14_occ_web_b.txt	2014	Manhattan	Deteriorating	No	00250	Not reported	Public housing	3 bedrooms	5 rooms	50 to 99 units	  	807845	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Deteriorating	No	01430	Other unit in same building	Public housing	3 bedrooms	5 rooms	50 to 99 units	  	758756	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Manhattan	Deteriorating	No	01430	Not reported	Public housing	2 bedrooms	4 rooms	50 to 99 units	  	224201	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02300	Caribbean (other than Puerto Rico or Dom. Rep.) 13=Mexico	Other rental	No bedroom	1 rooms	100 units or more	  	720637	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02500	Manhattan	Stabilized post 1947	No bedroom	1 rooms	100 units or more	  	613519	03	N/A (renter)	Pay cash rent	2009-2011
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	No	03230	Not reported	Other rental	1 bedrooms	3 rooms	100 units or more	  	433100	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02500	NY, NJ, Connecticut	Other rental	1 bedrooms	3 rooms	10 to 12 units	  	646416	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02200	NY, NJ, Connecticut	Stabilized pre 1947	No bedroom	1 rooms	6 to 9 units	  	600835	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	02500	Not reported	Other rental	1 bedrooms	3 rooms	6 to 9 units	  	106552	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01000	Bronx	Stabilized pre 1947	1 bedrooms	3 rooms	6 to 9 units	  	399628	03	N/A (renter)	Pay cash rent	1970-1979
uf_14_occ_web_b.txt	2014	Manhattan	Sound	Unknown	02500	Manhattan	Other rental	1 bedrooms	2 rooms	4 units	  	270167	03	N/A (renter)	Pay cash rent	2012 or later
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	No	00800	Manhattan	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	  	709701	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	No	00760	Manhattan	Stabilized post 1947	1 bedrooms	3 rooms	100 units or more	  	301977	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Sound	No	01400	Brooklyn	Stabilized post 1947	2 bedrooms	4 rooms	100 units or more	  	555410	03	N/A (renter)	Pay cash rent	2000-2002
uf_14_occ_web_b.txt	2014	Manhattan	Not Reported	No	03000	Manhattan	Stabilized post 1947	1 bedrooms	2 rooms	100 units or more	  	480515	03	N/A (renter)	Pay cash rent	2006-2008
